unit_id;winner_found;winner_name;inn;customer_name;customer_inn;purchase_number;purchase_name;is_service_file;data_anonymized;confidence;processing_time_ms;model_used;timestamp
UNIT_37bdfc5a28dd4c7d;True;ИП ЦИБУЛЬСКАЯ НИНА ИВАНОВНА;;"МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 101"" ЛЕНИНСКОГО РАЙОНА Г. САРАТОВА";;32515521059;"услуга по организации горячего питания обучающихся МОУ ""СОШ №101""";False;;0.9;29805;GLM-4.7;
UNIT_38299cef584c497f;False;;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ТЮМЕНЬ""";;32515514085;"Поставка трансформаторов тока до 20 кВ для филиала АО ""Россети Тюмень"" Тюменские электрические сети";False;;;85345;GLM-4.7;
UNIT_382a6d757e3e49bb;True;Мурманское областное отделение Общероссийской общественной организации ''Всероссийское добровольное пожарное общество'';;Государственное областное автономное учреждение социального обслуживания населения ''Мончегорский комплексный центр социального обслуживания населения '';;;Оказание услуг по проведению пожарного мониторинга с прямым выходом на пульт пожарной части города Мончегорска через через радиоканальную систему передачи извещений;False;;0.9;54018;GLM-4.7;
UNIT_386d3cdd81dd4d87;True;"ООО ""ФК ГАРЗА""";;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""РЕСПУБЛИКАНСКАЯ БОЛЬНИЦА №1 - НАЦИОНАЛЬНЫЙ ЦЕНТР МЕДИЦИНЫ ИМЕНИ М.Е. НИКОЛАЕВА""";;32514550225;Поставка лекарственных препаратов (ЖКТ и муколитики);False;;0.9;118452;GLM-4.7;
UNIT_38a2e98d6cd94598;False;;;АО «Сбербанк-АСТ»;;;;False;;;40016;GLM-4.7;
UNIT_38b4da79b7304f89;False;;;ГАУ РХ «Объединение «Абаканский пансионат ветеранов»;;32615626767;;False;;;104027;GLM-4.7;
UNIT_391a0549808b4b30;False;;;;;;;False;;;;GLM-4.7;
UNIT_393ee481cb244b21;True;ИП ПЛЕШКА ИНДИРА;;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ СВЕРДЛОВСКОЙ ОБЛАСТИ ""НОВОУРАЛЬСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ""";;;Закупка мебели (столы, стулья);False;;0.9;28340;GLM-4.7;
UNIT_3954ea1238064f19;False;;;"ГУП ""Медицинская техника и фармация Татарстана""";;32615602324;Поставка лекарственных средств;False;;;24691;GLM-4.7;
UNIT_39b66e4cead84ca7;True;Участник № 1;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСВОДОКАНАЛ""";;32514506573;Конкурс в электронной форме на право заключения договора на выполнение комплекса технологически и функционально связанных проектно-изыскательских и строительно-монтажных работ по объекту...;False;;0.6;94581;GLM-4.7;
UNIT_39ea483048f34a34;False;;;;;;;False;;;;GLM-4.7;
UNIT_39f93c4cea704871;False;;;"Акционерное общество ""Башкирская электросетевая компания""";;32515583400;"Поставка оборудования ОПС для ООО ""Башкирэнерго"", ООО ""БСК"" 26-001100";False;;;150985;GLM-4.7;
UNIT_3a012bc9e0ed4e66;True;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РТК""";;"Акционерное общество ""Инфраструктурные Проекты""";;32515437558;Запрос предложений в электронной форме на право заключения Договора на «ОКПД2: 22.19.40.110 Лента конвейерная;False;;1.0;80137;GLM-4.7;
UNIT_3a648514d7d64144;True;"ООО ""М-ИНДЕКС""";;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""ОБЛАСТНОЙ КОНСУЛЬТАТИВНО-ДИАГНОСТИЧЕСКИЙ ЦЕНТР""";;32514536469;Закупка расходных материалов;False;;0.9;34480;GLM-4.7;
UNIT_3aaa0aa901eb4585;True;Общество с ограниченной ответственностью «ПрофиМаркет»;7842413611;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦАВТОХОЗЯЙСТВО""";;;поставка бумаги офисной для техники;False;;1.0;71129;GLM-4.7;
UNIT_3aaaf6b891024e43;False;;;Публичное акционерное общество «Россети Сибирь»;;32515556762;Конкурс в электронной форме № 25-88-ХЭ на право заключения договора возмездного оказания услуг спецтехникой для выполнения строительно-монтажных работ на объектах технологического присоединения льготных потребителей филиала ПАО «Россети Сибирь» - «Хакасэнерго»;False;;;103241;GLM-4.7;
UNIT_3abcc8ec7f9a408e;True;Участник с порядковым номером 2;;Акционерное общество «ЦИТО»;;32515555967;Поставка трубы из коррозионностойкой стали для изготовления комплектующих медицинских изделий для чрескостного остеосинтеза;False;;0.7;35885;GLM-4.7;
UNIT_3b01b94e48e442e4;False;;;АО «ГТ Энерго»;;32615605815;Оказание услуг по проведению лабораторных исследований и инструментальных измерений качества горячей воды;False;;;47731;GLM-4.7;
UNIT_3b10e9a637f64fb8;False;;;ПАО «Россети»;;32515565340;оказание услуг по адаптации и сопровождению справочных правовых систем Консультант Плюс ПАО «Россети»;False;;;53071;GLM-4.7;
UNIT_3b41a0fa8c3c4580;False;;;Общество с ограниченной ответственностью «Производственная Компания «Борец»;;32515585463;Поставка медной проволоки диаметром 1,6-4,5 мм.;False;;;118042;GLM-4.7;
UNIT_3b4b1356cc654b0a;False;;;Филиал по Красноярскому краю (г. Норильск) (упомянут в контексте);;32515583786;Запрос котировок в электронной форме на право заключения Договора на оказание услуг по проведению предварительных, периодических медицинских осмотров...;False;;;32084;GLM-4.7;
UNIT_3b680886e76044e6;False;;;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ БОЛЬНИЦА № 3 Г.МИАСС""";;;Поставка лекарственных препаратов для медицинского применения (Дексаметазон, Преднизолон);True;;;87693;GLM-4.7;
UNIT_3b6b4f0fae564c35;True;"ООО ""ПУЛЬС КРАСНОДАР""";;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РЕСПУБЛИКИ АДЫГЕЯ АПТЕЧНАЯ БАЗА;;32615606067;Поставка лекарственного препарата Осельтамивир;False;;1.0;31854;GLM-4.7;
UNIT_3b79df71f2514575;True;"ООО ""КОМФОРТ +""";;"КОМБИНАТ ПИТАНИЯ - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ ""КОМФОРТНАЯ СРЕДА""";;32615625905;Поставка рыбы и морской продукции для нужд Комбината питания – филиала ФГБУ «Комфортная среда»;False;;1.0;35142;GLM-4.7;
UNIT_3ba3a202957f4206;False;;;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ СТАВРОПОЛЬСКОГО КРАЯ ""ЦЕНТР ВОЕННО-СПОРТИВНОЙ ПОДГОТОВКИ И ПАТРИОТИЧЕСКОГО ВОСПИТАНИЯ ИМЕНИ ГЕРОЯ РОССИИ НИКИТЫ ГУСЕВА""";;32615624206;Поставка воды питьевой (19л.), пластиковых стаканов;False;;;20054;GLM-4.7;
UNIT_3bee5bf72fdc4cbd;False;;;;;;;False;;;48581;GLM-4.7;
UNIT_3c4cf643dc1d4da2;True;"ООО ""НАДЕЖДА - СЕРВИС""";;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ШИХАНСКИЙ ДОМ-ИНТЕРНАТ ДЛЯ ПРЕСТАРЕЛЫХ И ИНВАЛИДОВ";;32615612912;Техническое обслуживание холодильного оборудования;False;;1.0;43721;GLM-4.7;
UNIT_3ca6d726f1114448;False;;;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ГЕМАТОЛОГИИ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ";;32515456714;Поставка воды;True;;;60649;GLM-4.7;
